paper_id,decision,rq_label,query,retriever_type,retrieved_contexts,retrieved_chunk_ids,similarity_scores
NIPS_2017_322,Accept,Q1_Justification,"Given the decision was 'Accept', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['In general I like this paper and propose to accept it.', 'My main concern with the work centred around how realistic is the generative model of the data.', 'Comments The paper is well written.', 'Also, for most technologies the error rates from sequencing are can be well established and therefore methods can be fine-tuned given knowledge of these parameters.', 'The paper is well written and the problem, methods and results were easy to follow.']","['NIPS_2017_322_review_1_chunk_13', 'NIPS_2017_322_review_2_chunk_9', 'NIPS_2017_322_review_0_chunk_3', 'NIPS_2017_322_review_2_chunk_13', 'NIPS_2017_322_review_2_chunk_8']","[0.2892419650827742, 0.14430571681996557, 0.14099115234777979, 0.10306062460318656, 0.08739506541277849]"
NIPS_2017_322,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['Comments The paper is well written.', 'In general I like this paper and propose to accept it.', 'The paper is well written and the problem, methods and results were easy to follow.', 'I guess the methods presented will also be of general interest to the NIPS audience as an example of a massive data inference problem.', 'It is clear and it reads well.']","['NIPS_2017_322_review_0_chunk_3', 'NIPS_2017_322_review_1_chunk_13', 'NIPS_2017_322_review_2_chunk_8', 'NIPS_2017_322_review_2_chunk_6', 'NIPS_2017_322_review_0_chunk_4']","[1.0986523628234863, 1.148512840270996, 1.3662604093551636, 1.5146701335906982, 1.6225956678390503]"
NIPS_2017_322,Accept,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['The paper is well written and the problem, methods and results were easy to follow.', 'Comments The paper is well written.', 'They present results on simulated and real data in terms of accuracy, performance, scalability, and robustness.', 'In general I like this paper and propose to accept it.', 'The methods look appropriate for the task and the clustering speed achieved looks very impressive.']","['NIPS_2017_322_review_2_chunk_8', 'NIPS_2017_322_review_0_chunk_3', 'NIPS_2017_322_review_0_chunk_2', 'NIPS_2017_322_review_1_chunk_13', 'NIPS_2017_322_review_2_chunk_7']","[0.5209531194132352, 0.15052273487349427, 0.11268224470186175, 0.1060626321244677, 0.08661176241726047]"
ICLR_2020_565,Accept (Spotlight),Q1_Justification,"Given the decision was 'Accept (Spotlight)', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['Overall, I liked the presentation of the paper including motivation and background of other methods.', 'Some of minor concerns are mentioned below: 1.', 'Your paper demonstrated that your approach can succeed in achieving accuracy parity, but it would be good to also show tradeoffs with other metrics (in addition to DP).', 'If yes, then what was the conclusion?', 'Authors show that simple modification of the loss makes it more fair (in a sense).']","['ICLR_2020_565_review_0_chunk_3', 'ICLR_2020_565_review_0_chunk_6', 'ICLR_2020_565_review_1_chunk_7', 'ICLR_2020_565_review_0_chunk_17', 'ICLR_2020_565_review_2_chunk_2']","[1.226564884185791, 1.3202450275421143, 1.4275918006896973, 1.4364774227142334, 1.4958213567733765]"
ICLR_2020_565,Accept (Spotlight),Q1_Justification,"Given the decision was 'Accept (Spotlight)', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['Some of minor concerns are mentioned below: 1.', 'Further for Adult dataset, reporting balanced TPR as a measure of accuracy seems to make more sense given the class imbalance.', 'Also, the theorems are mentioned with respect to h making them specific to deterministic classifiers according to the current definition.', '--------------------------------------------------------------------------------------------------------------------------------------------------------- This paper proposes an adversarial representation learning approach.', 'Other way is to mention the conditions separately and then use it throughout the paper.']","['ICLR_2020_565_review_0_chunk_6', 'ICLR_2020_565_review_1_chunk_29', 'ICLR_2020_565_review_0_chunk_9', 'ICLR_2020_565_review_1_chunk_16', 'ICLR_2020_565_review_0_chunk_21']","[0.24599944484768688, 0.14685226053886558, 0.12790254237266055, 0.11197910981308959, 0.1080113053867235]"
ICLR_2020_565,Accept (Spotlight),Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['Overall, I liked the presentation of the paper including motivation and background of other methods.', 'Some of minor concerns are mentioned below: 1.', 'They focus on different metrics and there is probably no method that is uniformly the best.', 'I would suggest authors to add more extensive comparisons to other methods using Adult dataset.', 'Your paper demonstrated that your approach can succeed in achieving accuracy parity, but it would be good to also show tradeoffs with other metrics (in addition to DP).']","['ICLR_2020_565_review_0_chunk_3', 'ICLR_2020_565_review_0_chunk_6', 'ICLR_2020_565_review_1_chunk_6', 'ICLR_2020_565_review_1_chunk_4', 'ICLR_2020_565_review_1_chunk_7']","[1.1601495742797852, 1.3473851680755615, 1.3660703897476196, 1.4042847156524658, 1.4448461532592773]"
ICLR_2020_565,Accept (Spotlight),Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['Overall, I liked the presentation of the paper including motivation and background of other methods.', 'Also, the theorems are mentioned with respect to h making them specific to deterministic classifiers according to the current definition.', 'If it is normalized, then results on COMPAS do not make sense.', 'Err0 + Err1 of all methods is above 60%, which is worse than predicting uniformly at random.', 'I would suggest authors to add more extensive comparisons to other methods using Adult dataset.']","['ICLR_2020_565_review_0_chunk_3', 'ICLR_2020_565_review_0_chunk_9', 'ICLR_2020_565_review_1_chunk_26', 'ICLR_2020_565_review_1_chunk_27', 'ICLR_2020_565_review_1_chunk_4']","[0.19613799789169623, 0.14096243611627132, 0.12338819190153426, 0.11805876961880474, 0.11086651776476246]"
ICLR_2019_1268,Reject,Q1_Justification,"Given the decision was 'Reject', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",Dense (all-MiniLM-L6-v2),"['# Recommendation The current evaluation is definitely not sufficient for acceptance.', 'If the authors were able to refute my concerns detailed below, I would raise my score substantially.', 'In addition, I think the authors should demonstrate on a simple, controlled (e.g.', 'On top of that, it is also evaluated only on a single network and no theoretical justification is provided.', 'This would not be a definitive test, but it would be more convincing than the current evaluation.']","['ICLR_2019_1268_review_0_chunk_7', 'ICLR_2019_1268_review_2_chunk_2', 'ICLR_2019_1268_review_2_chunk_25', 'ICLR_2019_1268_review_0_chunk_10', 'ICLR_2019_1268_review_0_chunk_14']","[1.239314317703247, 1.3162657022476196, 1.4174854755401611, 1.4453821182250977, 1.4531378746032715]"
ICLR_2019_1268,Reject,Q1_Justification,"Given the decision was 'Reject', what are the main arguments, strengths, and weaknesses mentioned in the reviews that could justify the paper's decision?",TF-IDF (Baseline),"['What is a bit strange is that in the results section, guided backpropagation is mentioned and clearly used in the visualizations but not mentioned in the technical description.', 'Strengths: + Potentially interesting heuristic to identify groups of feature channels in DNNs that encode image features in a distributed way Weaknesses: - Using the magnitude of the gradient in intermediate layers of ReLU networks is not indicative of importance - No verification of the method on a simple toy example Details: Main issue: Magnitude of the gradient as a measure of importance.', 'This allows for a way to find the important sub-nodes for each node in the tree given a particular sample.', 'The paper proposes a modification of the saliency map/gradient approach to explain neural networks.', 'The main novelty lies within the created dependency graph from the node importance weights, but the usefulness of such graph is unclear.']","['ICLR_2019_1268_review_0_chunk_6', 'ICLR_2019_1268_review_2_chunk_3', 'ICLR_2019_1268_review_1_chunk_5', 'ICLR_2019_1268_review_0_chunk_0', 'ICLR_2019_1268_review_1_chunk_9']","[0.1700443700315838, 0.14408092784674834, 0.10243569990338135, 0.07161338054885452, 0.0674239508569212]"
ICLR_2019_1268,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",Dense (all-MiniLM-L6-v2),"['If the authors were able to refute my concerns detailed below, I would raise my score substantially.', 'In addition, I think the authors should demonstrate on a simple, controlled (e.g.', 'However, most of the interesting possible conclusions seem to be put off for future work.', 'The evaluation is done in a purely qualitative matter (even in section 4.1 Quantitive justification of outliers as relevant neurons).', 'This would not be a definitive test, but it would be more convincing than the current evaluation.']","['ICLR_2019_1268_review_2_chunk_2', 'ICLR_2019_1268_review_2_chunk_25', 'ICLR_2019_1268_review_1_chunk_13', 'ICLR_2019_1268_review_0_chunk_8', 'ICLR_2019_1268_review_0_chunk_14']","[1.2438304424285889, 1.3062995672225952, 1.3361550569534302, 1.4016270637512207, 1.436312198638916]"
ICLR_2019_1268,Reject,Q2_Disagreement,"Identify specific points of notable disagreement or contrasting opinions between reviewers regarding this paper's methods, results, or conclusions.",TF-IDF (Baseline),"['In addition, the claim that this is the first method that aggregates results of an instance-specific method to gain model-centric results is a stretch considering other works have found important nodes or filters for a specific class by aggregating across instance-specific samples (Yosinski et al.', 'However, most of the interesting possible conclusions seem to be put off for future work.', 'Hence, the outliers originate from a large weight to a specific neuron.', 'I have trouble with the use of the gradient to identify ""outliers,"" which are deemed important.', '[1], gradient-based attribution methods fail to produce the correct result even for the simplest possible linear examples.']","['ICLR_2019_1268_review_1_chunk_10', 'ICLR_2019_1268_review_1_chunk_13', 'ICLR_2019_1268_review_0_chunk_23', 'ICLR_2019_1268_review_2_chunk_4', 'ICLR_2019_1268_review_2_chunk_22']","[0.214616014904609, 0.14212058389127347, 0.12255002917551457, 0.11466066958057917, 0.1007949120438325]"
